source_node|target_node|edge_label
1611|7410|follows
1612|7427|likes
1613|7444|shares
1614|7461|mentions
1615|7478|friendship
1616|7495|follows
1617|7512|likes
1618|7529|shares
1619|7546|mentions
1620|7563|friendship
1621|7580|follows
1622|7597|likes
1623|7614|shares
1624|7631|mentions
1625|7648|friendship
1626|7665|follows
1627|7682|likes
1628|7699|shares
1629|7716|mentions
1630|7733|friendship
1631|7750|follows
1632|7767|likes
1633|7784|shares
1634|7801|mentions
1635|7818|friendship
1636|7835|follows
1637|7852|likes
1638|7869|shares
1639|7886|mentions
1640|7903|friendship
1641|7920|follows
1642|7937|likes
1643|7954|shares
1644|7971|mentions
1645|7988|friendship
1646|8005|follows
1647|8022|likes
1648|8039|shares
1649|8056|mentions
1650|8073|friendship
1651|8090|follows
1652|8107|likes
1653|8124|shares
1654|8141|mentions
1655|8158|friendship
1656|8175|follows
1657|8192|likes
1658|8209|shares
1659|8226|mentions
1660|8243|friendship
1661|8260|follows
1662|8277|likes
1663|8294|shares
1664|8311|mentions
1665|8328|friendship
1666|8345|follows
1667|8362|likes
1668|8379|shares
1669|8396|mentions
1670|8413|friendship
1671|8430|follows
1672|8447|likes
1673|8464|shares
1674|8481|mentions
1675|8498|friendship
1676|8515|follows
1677|8532|likes
1678|8549|shares
1679|8566|mentions
1680|8583|friendship
1681|8600|follows
1682|8617|likes
1683|8634|shares
1684|8651|mentions
1685|8668|friendship
1686|8685|follows
1687|8702|likes
1688|8719|shares
1689|8736|mentions
1690|8753|friendship
1691|8770|follows
1692|8787|likes
1693|8804|shares
1694|8821|mentions
1695|8838|friendship
1696|8855|follows
1697|8872|likes
1698|8889|shares
1699|8906|mentions
1700|8923|friendship
1701|8940|follows
1702|8957|likes
1703|8974|shares
1704|8991|mentions
1705|9008|friendship
1706|9025|follows
1707|9042|likes
1708|9059|shares
1709|9076|mentions
1710|9093|friendship
1711|9110|follows
1712|9127|likes
1713|9144|shares
1714|9161|mentions
1715|9178|friendship
1716|9195|follows
1717|9212|likes
1718|9229|shares
1719|9246|mentions
1720|9263|friendship
1721|9280|follows
1722|9297|likes
1723|9314|shares
1724|9331|mentions
1725|9348|friendship
1726|9365|follows
1727|9382|likes
1728|9399|shares
1729|9416|mentions
1730|9433|friendship
1731|9450|follows
1732|9467|likes
1733|9484|shares
1734|9501|mentions
1735|9518|friendship
1736|9535|follows
1737|9552|likes
1738|9569|shares
1739|9586|mentions
1740|9603|friendship
1741|9620|follows
1742|9637|likes
1743|9654|shares
1744|9671|mentions
1745|9688|friendship
1746|9705|follows
1747|9722|likes
1748|9739|shares
1749|9756|mentions
1750|9773|friendship
1751|9790|follows
1752|9807|likes
1753|9824|shares
1754|9841|mentions
1755|9858|friendship
1756|9875|follows
1757|9892|likes
1758|9909|shares
1759|9926|mentions
1760|9943|friendship
1761|9960|follows
1762|9977|likes
1763|9994|shares
1764|11|mentions
1765|28|friendship
1766|45|follows
1767|62|likes
1768|79|shares
1769|96|mentions
1770|113|friendship
1771|130|follows
1772|147|likes
1773|164|shares
1774|181|mentions
1775|198|friendship
1776|215|follows
1777|232|likes
1778|249|shares
1779|266|mentions
1780|283|friendship
1781|300|follows
1782|317|likes
1783|334|shares
1784|351|mentions
1785|368|friendship
1786|385|follows
1787|402|likes
1788|419|shares
1789|436|mentions
1790|453|friendship
1791|470|follows
1792|487|likes
1793|504|shares
1794|521|mentions
1795|538|friendship
1796|555|follows
1797|572|likes
1798|589|shares
1799|606|mentions
1800|623|friendship
1801|640|follows
1802|657|likes
1803|674|shares
1804|691|mentions
1805|708|friendship
1806|725|follows
1807|742|likes
1808|759|shares
1809|776|mentions
1810|793|friendship
1811|810|follows
1812|827|likes
1813|844|shares
1814|861|mentions
1815|878|friendship
1816|895|follows
1817|912|likes
1818|929|shares
1819|946|mentions
1820|963|friendship
1821|980|follows
1822|997|likes
1823|1014|shares
1824|1031|mentions
1825|1048|friendship
1826|1065|follows
1827|1082|likes
1828|1099|shares
1829|1116|mentions
1830|1133|friendship
1831|1150|follows
1832|1167|likes
1833|1184|shares
1834|1201|mentions
1835|1218|friendship
1836|1235|follows
1837|1252|likes
1838|1269|shares
1839|1286|mentions
1840|1303|friendship
1841|1320|follows
1842|1337|likes
1843|1354|shares
1844|1371|mentions
1845|1388|friendship
1846|1405|follows
1847|1422|likes
1848|1439|shares
1849|1456|mentions
1850|1473|friendship
1851|1490|follows
1852|1507|likes
1853|1524|shares
1854|1541|mentions
1855|1558|friendship
1856|1575|follows
1857|1592|likes
1858|1609|shares
1859|1626|mentions
1860|1643|friendship
1861|1660|follows
1862|1677|likes
1863|1694|shares
1864|1711|mentions
1865|1728|friendship
1866|1745|follows
1867|1762|likes
1868|1779|shares
1869|1796|mentions
1870|1813|friendship
1871|1830|follows
1872|1847|likes
1873|1864|shares
1874|1881|mentions
1875|1898|friendship
1876|1915|follows
1877|1932|likes
1878|1949|shares
1879|1966|mentions
1880|1983|friendship
1881|2000|follows
1882|2017|likes
1883|2034|shares
1884|2051|mentions
1885|2068|friendship
1886|2085|follows
1887|2102|likes
1888|2119|shares
1889|2136|mentions
1890|2153|friendship
1891|2170|follows
1892|2187|likes
1893|2204|shares
1894|2221|mentions
1895|2238|friendship
1896|2255|follows
1897|2272|likes
1898|2289|shares
1899|2306|mentions
1900|2323|friendship
1901|2340|follows
1902|2357|likes
1903|2374|shares
1904|2391|mentions
1905|2408|friendship
1906|2425|follows
1907|2442|likes
1908|2459|shares
1909|2476|mentions
1910|2493|friendship
1911|2510|follows
1912|2527|likes
1913|2544|shares
1914|2561|mentions
1915|2578|friendship
1916|2595|follows
1917|2612|likes
1918|2629|shares
1919|2646|mentions
1920|2663|friendship
1921|2680|follows
1922|2697|likes
1923|2714|shares
1924|2731|mentions
1925|2748|friendship
1926|2765|follows
1927|2782|likes
1928|2799|shares
1929|2816|mentions
1930|2833|friendship
1931|2850|follows
1932|2867|likes
1933|2884|shares
1934|2901|mentions
1935|2918|friendship
1936|2935|follows
1937|2952|likes
1938|2969|shares
1939|2986|mentions
1940|3003|friendship
1941|3020|follows
1942|3037|likes
1943|3054|shares
1944|3071|mentions
1945|3088|friendship
1946|3105|follows
1947|3122|likes
1948|3139|shares
1949|3156|mentions
1950|3173|friendship
1951|3190|follows
1952|3207|likes
1953|3224|shares
1954|3241|mentions
1955|3258|friendship
1956|3275|follows
1957|3292|likes
1958|3309|shares
1959|3326|mentions
1960|3343|friendship
1961|3360|follows
1962|3377|likes
1963|3394|shares
1964|3411|mentions
1965|3428|friendship
1966|3445|follows
1967|3462|likes
1968|3479|shares
1969|3496|mentions
1970|3513|friendship
1971|3530|follows
1972|3547|likes
1973|3564|shares
1974|3581|mentions
1975|3598|friendship
1976|3615|follows
1977|3632|likes
1978|3649|shares
1979|3666|mentions
1980|3683|friendship
1981|3700|follows
1982|3717|likes
1983|3734|shares
1984|3751|mentions
1985|3768|friendship
1986|3785|follows
1987|3802|likes
1988|3819|shares
1989|3836|mentions
1990|3853|friendship
1991|3870|follows
1992|3887|likes
1993|3904|shares
1994|3921|mentions
1995|3938|friendship
1996|3955|follows
1997|3972|likes
1998|3989|shares
1999|4006|mentions
2000|4023|friendship
2001|4040|follows
2002|4057|likes
2003|4074|shares
2004|4091|mentions
2005|4108|friendship
2006|4125|follows
2007|4142|likes
2008|4159|shares
2009|4176|mentions
2010|4193|friendship
2011|4210|follows
2012|4227|likes
2013|4244|shares
2014|4261|mentions
2015|4278|friendship
2016|4295|follows
2017|4312|likes
2018|4329|shares
2019|4346|mentions
2020|4363|friendship
2021|4380|follows
2022|4397|likes
2023|4414|shares
2024|4431|mentions
2025|4448|friendship
2026|4465|follows
2027|4482|likes
2028|4499|shares
2029|4516|mentions
2030|4533|friendship
2031|4550|follows
2032|4567|likes
2033|4584|shares
2034|4601|mentions
2035|4618|friendship
2036|4635|follows
2037|4652|likes
2038|4669|shares
2039|4686|mentions
2040|4703|friendship
2041|4720|follows
2042|4737|likes
2043|4754|shares
2044|4771|mentions
2045|4788|friendship
2046|4805|follows
2047|4822|likes
2048|4839|shares
2049|4856|mentions
2050|4873|friendship
2051|4890|follows
2052|4907|likes
2053|4924|shares
2054|4941|mentions
2055|4958|friendship
2056|4975|follows
2057|4992|likes
2058|5009|shares
2059|5026|mentions
2060|5043|friendship
2061|5060|follows
2062|5077|likes
2063|5094|shares
2064|5111|mentions
2065|5128|friendship
2066|5145|follows
2067|5162|likes
2068|5179|shares
2069|5196|mentions
2070|5213|friendship
2071|5230|follows
2072|5247|likes
2073|5264|shares
2074|5281|mentions
2075|5298|friendship
2076|5315|follows
2077|5332|likes
2078|5349|shares
2079|5366|mentions
2080|5383|friendship
2081|5400|follows
2082|5417|likes
2083|5434|shares
2084|5451|mentions
2085|5468|friendship
2086|5485|follows
2087|5502|likes
2088|5519|shares
2089|5536|mentions
2090|5553|friendship
2091|5570|follows
2092|5587|likes
2093|5604|shares
2094|5621|mentions
2095|5638|friendship
2096|5655|follows
2097|5672|likes
2098|5689|shares
2099|5706|mentions
2100|5723|friendship
2101|5740|follows
2102|5757|likes
2103|5774|shares
2104|5791|mentions
2105|5808|friendship
2106|5825|follows
2107|5842|likes
2108|5859|shares
2109|5876|mentions
2110|5893|friendship
2111|5910|follows
2112|5927|likes
2113|5944|shares
2114|5961|mentions
2115|5978|friendship
2116|5995|follows
2117|6012|likes
2118|6029|shares
2119|6046|mentions
2120|6063|friendship
2121|6080|follows
2122|6097|likes
2123|6114|shares
2124|6131|mentions
2125|6148|friendship
2126|6165|follows
2127|6182|likes
2128|6199|shares
2129|6216|mentions
2130|6233|friendship
2131|6250|follows
2132|6267|likes
2133|6284|shares
2134|6301|mentions
2135|6318|friendship
2136|6335|follows
2137|6352|likes
2138|6369|shares
2139|6386|mentions
2140|6403|friendship
2141|6420|follows
2142|6437|likes
2143|6454|shares
2144|6471|mentions
2145|6488|friendship
2146|6505|follows
2147|6522|likes
2148|6539|shares
2149|6556|mentions
2150|6573|friendship
2151|6590|follows
2152|6607|likes
2153|6624|shares
2154|6641|mentions
2155|6658|friendship
2156|6675|follows
2157|6692|likes
2158|6709|shares
2159|6726|mentions
2160|6743|friendship
2161|6760|follows
2162|6777|likes
2163|6794|shares
2164|6811|mentions
2165|6828|friendship
2166|6845|follows
2167|6862|likes
2168|6879|shares
2169|6896|mentions
2170|6913|friendship
2171|6930|follows
2172|6947|likes
2173|6964|shares
2174|6981|mentions
2175|6998|friendship
2176|7015|follows
2177|7032|likes
2178|7049|shares
2179|7066|mentions
2180|7083|friendship
2181|7100|follows
2182|7117|likes
2183|7134|shares
2184|7151|mentions
2185|7168|friendship
2186|7185|follows
2187|7202|likes
2188|7219|shares
2189|7236|mentions
2190|7253|friendship
2191|7270|follows
2192|7287|likes
2193|7304|shares
2194|7321|mentions
2195|7338|friendship
2196|7355|follows
2197|7372|likes
2198|7389|shares
2199|7406|mentions
2200|7423|friendship
2201|7440|follows
2202|7457|likes
2203|7474|shares
2204|7491|mentions
2205|7508|friendship
2206|7525|follows
2207|7542|likes
2208|7559|shares
2209|7576|mentions
2210|7593|friendship
2211|7610|follows
2212|7627|likes
2213|7644|shares
2214|7661|mentions
2215|7678|friendship
2216|7695|follows
2217|7712|likes
2218|7729|shares
2219|7746|mentions
2220|7763|friendship
2221|7780|follows
2222|7797|likes
2223|7814|shares
2224|7831|mentions
2225|7848|friendship
2226|7865|follows
2227|7882|likes
2228|7899|shares
2229|7916|mentions
2230|7933|friendship
2231|7950|follows
2232|7967|likes
2233|7984|shares
2234|8001|mentions
2235|8018|friendship
2236|8035|follows
2237|8052|likes
2238|8069|shares
2239|8086|mentions
2240|8103|friendship
2241|8120|follows
2242|8137|likes
2243|8154|shares
2244|8171|mentions
2245|8188|friendship
2246|8205|follows
2247|8222|likes
2248|8239|shares
2249|8256|mentions
2250|8273|friendship
2251|8290|follows
2252|8307|likes
2253|8324|shares
2254|8341|mentions
2255|8358|friendship
2256|8375|follows
2257|8392|likes
2258|8409|shares
2259|8426|mentions
2260|8443|friendship
2261|8460|follows
2262|8477|likes
2263|8494|shares
2264|8511|mentions
2265|8528|friendship
2266|8545|follows
2267|8562|likes
2268|8579|shares
2269|8596|mentions
2270|8613|friendship
2271|8630|follows
2272|8647|likes
2273|8664|shares
2274|8681|mentions
2275|8698|friendship
2276|8715|follows
2277|8732|likes
2278|8749|shares
2279|8766|mentions
2280|8783|friendship
2281|8800|follows
2282|8817|likes
2283|8834|shares
2284|8851|mentions
2285|8868|friendship
2286|8885|follows
2287|8902|likes
2288|8919|shares
2289|8936|mentions
2290|8953|friendship
2291|8970|follows
2292|8987|likes
2293|9004|shares
2294|9021|mentions
2295|9038|friendship
2296|9055|follows
2297|9072|likes
2298|9089|shares
2299|9106|mentions
2300|9123|friendship
2301|9140|follows
2302|9157|likes
2303|9174|shares
2304|9191|mentions
2305|9208|friendship
2306|9225|follows
2307|9242|likes
2308|9259|shares
2309|9276|mentions
2310|9293|friendship
2311|9310|follows
2312|9327|likes
2313|9344|shares
2314|9361|mentions
2315|9378|friendship
2316|9395|follows
2317|9412|likes
2318|9429|shares
2319|9446|mentions
2320|9463|friendship
2321|9480|follows
2322|9497|likes
2323|9514|shares
2324|9531|mentions
2325|9548|friendship
2326|9565|follows
2327|9582|likes
2328|9599|shares
2329|9616|mentions
2330|9633|friendship
2331|9650|follows
2332|9667|likes
2333|9684|shares
2334|9701|mentions
2335|9718|friendship
2336|9735|follows
2337|9752|likes
2338|9769|shares
2339|9786|mentions
2340|9803|friendship
2341|9820|follows
2342|9837|likes
2343|9854|shares
2344|9871|mentions
2345|9888|friendship
2346|9905|follows
2347|9922|likes
2348|9939|shares
2349|9956|mentions
2350|9973|friendship
2351|9990|follows
2352|7|likes
2353|24|shares
2354|41|mentions
2355|58|friendship
2356|75|follows
2357|92|likes
2358|109|shares
2359|126|mentions
2360|143|friendship
2361|160|follows
2362|177|likes
2363|194|shares
2364|211|mentions
2365|228|friendship
2366|245|follows
2367|262|likes
2368|279|shares
2369|296|mentions
2370|313|friendship
2371|330|follows
2372|347|likes
2373|364|shares
2374|381|mentions
2375|398|friendship
2376|415|follows
2377|432|likes
2378|449|shares
2379|466|mentions
2380|483|friendship
2381|500|follows
2382|517|likes
2383|534|shares
2384|551|mentions
2385|568|friendship
2386|585|follows
2387|602|likes
2388|619|shares
2389|636|mentions
2390|653|friendship
2391|670|follows
2392|687|likes
2393|704|shares
2394|721|mentions
2395|738|friendship
2396|755|follows
2397|772|likes
2398|789|shares
2399|806|mentions
2400|823|friendship
2401|840|follows
2402|857|likes
2403|874|shares
2404|891|mentions
2405|908|friendship
2406|925|follows
2407|942|likes
2408|959|shares
2409|976|mentions
2410|993|friendship
2411|1010|follows
2412|1027|likes
2413|1044|shares
2414|1061|mentions
2415|1078|friendship
2416|1095|follows
2417|1112|likes
2418|1129|shares
2419|1146|mentions
2420|1163|friendship
2421|1180|follows
2422|1197|likes
2423|1214|shares
2424|1231|mentions
2425|1248|friendship
2426|1265|follows
2427|1282|likes
2428|1299|shares
2429|1316|mentions
2430|1333|friendship
2431|1350|follows
2432|1367|likes
2433|1384|shares
2434|1401|mentions
2435|1418|friendship
2436|1435|follows
2437|1452|likes
2438|1469|shares
2439|1486|mentions
2440|1503|friendship
2441|1520|follows
2442|1537|likes
2443|1554|shares
2444|1571|mentions
2445|1588|friendship
2446|1605|follows
2447|1622|likes
2448|1639|shares
2449|1656|mentions
2450|1673|friendship
2451|1690|follows
2452|1707|likes
2453|1724|shares
2454|1741|mentions
2455|1758|friendship
2456|1775|follows
2457|1792|likes
2458|1809|shares
2459|1826|mentions
2460|1843|friendship
2461|1860|follows
2462|1877|likes
2463|1894|shares
2464|1911|mentions
2465|1928|friendship
2466|1945|follows
2467|1962|likes
2468|1979|shares
2469|1996|mentions
2470|2013|friendship
2471|2030|follows
2472|2047|likes
2473|2064|shares
2474|2081|mentions
2475|2098|friendship
2476|2115|follows
2477|2132|likes
2478|2149|shares
2479|2166|mentions
2480|2183|friendship
2481|2200|follows
2482|2217|likes
2483|2234|shares
2484|2251|mentions
2485|2268|friendship
2486|2285|follows
2487|2302|likes
2488|2319|shares
2489|2336|mentions
2490|2353|friendship
2491|2370|follows
2492|2387|likes
2493|2404|shares
2494|2421|mentions
2495|2438|friendship
2496|2455|follows
2497|2472|likes
2498|2489|shares
2499|2506|mentions
2500|2523|friendship
2501|2540|follows
2502|2557|likes
2503|2574|shares
2504|2591|mentions
2505|2608|friendship
2506|2625|follows
2507|2642|likes
2508|2659|shares
2509|2676|mentions
2510|2693|friendship
2511|2710|follows
2512|2727|likes
2513|2744|shares
2514|2761|mentions
2515|2778|friendship
2516|2795|follows
2517|2812|likes
2518|2829|shares
2519|2846|mentions
2520|2863|friendship
2521|2880|follows
2522|2897|likes
2523|2914|shares
2524|2931|mentions
2525|2948|friendship
2526|2965|follows
2527|2982|likes
2528|2999|shares
2529|3016|mentions
2530|3033|friendship
2531|3050|follows
2532|3067|likes
2533|3084|shares
2534|3101|mentions
2535|3118|friendship
2536|3135|follows
2537|3152|likes
2538|3169|shares
2539|3186|mentions
2540|3203|friendship
2541|3220|follows
2542|3237|likes
2543|3254|shares
2544|3271|mentions
2545|3288|friendship
2546|3305|follows
2547|3322|likes
2548|3339|shares
2549|3356|mentions
